Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,EventName,RaceDate,RoundNumber,Season,SessionType
0 days 00:27:08.485000,GAS,10,0 days 00:01:43.171000,5.0,2.0,,,0 days 00:00:30.062000,0 days 00:00:44.908000,0 days 00:00:28.201000,0 days 00:25:55.376000,0 days 00:26:40.284000,0 days 00:27:08.485000,339.0,210.0,225.0,317.0,True,MEDIUM,5.0,False,Alpine,0 days 00:25:25.314000,2025-07-25 14:41:09.182,12,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:29:35.929000,GAS,10,0 days 00:02:27.444000,6.0,2.0,,0 days 00:29:31.659000,0 days 00:00:39.648000,0 days 00:01:02.361000,0 days 00:00:45.435000,0 days 00:27:48.133000,0 days 00:28:50.494000,0 days 00:29:35.929000,279.0,153.0,,223.0,False,MEDIUM,6.0,False,Alpine,0 days 00:27:08.485000,2025-07-25 14:42:52.353,21,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:48:31.678000,GAS,10,,7.0,3.0,0 days 00:46:03.576000,,,0 days 00:01:01.465000,0 days 00:00:33.302000,,0 days 00:47:58.499000,0 days 00:48:31.831000,296.0,159.0,231.0,220.0,False,MEDIUM,1.0,True,Alpine,0 days 00:29:35.929000,2025-07-25 14:45:19.797,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:50:13.627000,GAS,10,0 days 00:01:41.949000,8.0,3.0,,,0 days 00:00:29.990000,0 days 00:00:43.939000,0 days 00:00:28.020000,0 days 00:49:01.668000,0 days 00:49:45.607000,0 days 00:50:13.627000,339.0,216.0,227.0,320.0,True,MEDIUM,2.0,True,Alpine,0 days 00:48:31.678000,2025-07-25 15:04:15.546,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:52:36.852000,GAS,10,0 days 00:02:23.225000,9.0,3.0,,0 days 00:52:32.859000,0 days 00:00:39.043000,0 days 00:01:02.386000,0 days 00:00:41.796000,0 days 00:50:52.670000,0 days 00:51:55.056000,0 days 00:52:36.852000,275.0,157.0,,208.0,False,MEDIUM,3.0,True,Alpine,0 days 00:50:13.627000,2025-07-25 15:05:57.495,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 01:09:46.132000,GAS,10,,10.0,4.0,0 days 01:07:13.689000,,,0 days 00:00:59.307000,0 days 00:00:32.507000,,0 days 01:09:13.635000,0 days 01:09:46.132000,267.0,170.0,232.0,195.0,False,SOFT,1.0,True,Alpine,0 days 00:52:36.852000,2025-07-25 15:08:20.720,21,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 01:11:28.091000,GAS,10,0 days 00:01:41.959000,11.0,4.0,,,0 days 00:00:29.963000,0 days 00:00:43.884000,0 days 00:00:28.112000,0 days 01:10:16.095000,0 days 01:10:59.979000,0 days 01:11:28.091000,337.0,216.0,225.0,319.0,True,SOFT,2.0,True,Alpine,0 days 01:09:46.132000,2025-07-25 15:25:30.000,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 01:13:52.768000,GAS,10,,12.0,4.0,,0 days 01:13:52.768000,0 days 00:00:40.092000,0 days 00:01:05.231000,,0 days 01:12:08.264000,0 days 01:13:13.507000,,197.0,159.0,,212.0,False,SOFT,3.0,True,Alpine,0 days 01:11:28.091000,2025-07-25 15:27:11.959,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:20:29.429000,TSU,22,,1.0,1.0,0 days 00:18:13.823000,,,0 days 00:01:01.815000,0 days 00:00:36.307000,,0 days 00:19:53.192000,0 days 00:20:29.429000,208.0,162.0,229.0,218.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:18:13.823000,2025-07-25 14:33:57.691,1,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:22:12.341000,TSU,22,0 days 00:01:42.912000,2.0,1.0,,,0 days 00:00:30.040000,0 days 00:00:44.674000,0 days 00:00:28.198000,0 days 00:20:59.469000,0 days 00:21:44.143000,0 days 00:22:12.341000,346.0,207.0,220.0,318.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:20:29.429000,2025-07-25 14:36:13.297,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:24:39.293000,TSU,22,0 days 00:02:26.952000,3.0,1.0,,,0 days 00:00:47.271000,0 days 00:01:07.681000,0 days 00:00:32,0 days 00:22:59.612000,0 days 00:24:07.293000,0 days 00:24:39.293000,217.0,161.0,229.0,206.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:22:12.341000,2025-07-25 14:37:56.209,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:26:22.183000,TSU,22,0 days 00:01:42.890000,4.0,1.0,,,0 days 00:00:30.027000,0 days 00:00:44.736000,0 days 00:00:28.127000,0 days 00:25:09.320000,0 days 00:25:54.056000,0 days 00:26:22.183000,343.0,209.0,225.0,318.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:24:39.293000,2025-07-25 14:40:23.161,1,,True,TRACK LIMITS AT TURN 19 LAP 5 ,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:28:38.684000,TSU,22,0 days 00:02:16.501000,5.0,1.0,,0 days 00:28:35.018000,0 days 00:00:36.538000,0 days 00:00:56.761000,0 days 00:00:43.202000,0 days 00:26:58.721000,0 days 00:27:55.482000,0 days 00:28:38.684000,259.0,167.0,,245.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:26:22.183000,2025-07-25 14:42:06.051,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:45:47.986000,TSU,22,,6.0,2.0,0 days 00:43:37.764000,,,0 days 00:00:59.542000,0 days 00:00:34.705000,,0 days 00:45:13.499000,0 days 00:45:48.060000,257.0,152.0,229.0,223.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:28:38.684000,2025-07-25 14:44:22.552,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:48:11.690000,TSU,22,0 days 00:02:23.704000,7.0,2.0,,,0 days 00:00:29.987000,0 days 00:01:10.588000,0 days 00:00:43.129000,0 days 00:46:17.973000,0 days 00:47:28.561000,0 days 00:48:11.690000,346.0,128.0,227.0,318.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:45:47.986000,2025-07-25 15:01:31.854,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:49:53.874000,TSU,22,0 days 00:01:42.184000,8.0,2.0,,,0 days 00:00:29.831000,0 days 00:00:44.227000,0 days 00:00:28.126000,0 days 00:48:41.521000,0 days 00:49:25.748000,0 days 00:49:53.874000,,214.0,227.0,319.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:48:11.690000,2025-07-25 15:03:55.558,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:52:16.605000,TSU,22,0 days 00:02:22.731000,9.0,2.0,,0 days 00:52:12.875000,0 days 00:00:39.208000,0 days 00:01:03.636000,0 days 00:00:39.887000,0 days 00:50:33.082000,0 days 00:51:36.718000,0 days 00:52:16.605000,241.0,166.0,,216.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:49:53.874000,2025-07-25 15:05:37.742,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:18:27.373000,COL,43,,1.0,1.0,0 days 00:16:16.334000,,,0 days 00:00:59.398000,0 days 00:00:35.149000,,0 days 00:17:52.246000,0 days 00:18:27.391000,302.0,170.0,230.0,233.0,False,MEDIUM,1.0,True,Alpine,0 days 00:16:16.334000,2025-07-25 14:32:00.202,1,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:20:11.262000,COL,43,0 days 00:01:43.889000,2.0,1.0,,,0 days 00:00:30.380000,0 days 00:00:44.898000,0 days 00:00:28.611000,0 days 00:18:57.753000,0 days 00:19:42.651000,0 days 00:20:11.262000,337.0,211.0,225.0,316.0,True,MEDIUM,2.0,True,Alpine,0 days 00:18:27.373000,2025-07-25 14:34:11.241,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:22:41.254000,COL,43,0 days 00:02:29.992000,3.0,1.0,,,0 days 00:00:49.904000,0 days 00:01:00.901000,0 days 00:00:39.187000,0 days 00:21:01.166000,0 days 00:22:02.067000,0 days 00:22:41.254000,254.0,168.0,97.0,216.0,False,MEDIUM,3.0,True,Alpine,0 days 00:20:11.262000,2025-07-25 14:35:55.130,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:25:16.909000,COL,43,,4.0,1.0,,,0 days 00:00:57.367000,0 days 00:01:03.175000,0 days 00:00:35.170000,0 days 00:23:38.802000,0 days 00:24:41.901000,0 days 00:25:17.161000,316.0,164.0,230.0,205.0,False,MEDIUM,4.0,True,Alpine,0 days 00:22:41.254000,2025-07-25 14:38:25.122,1,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:27:00.496000,COL,43,0 days 00:01:43.587000,5.0,1.0,,,0 days 00:00:30.268000,0 days 00:00:44.755000,0 days 00:00:28.564000,0 days 00:25:47.177000,0 days 00:26:31.932000,0 days 00:27:00.496000,337.0,210.0,226.0,314.0,True,MEDIUM,5.0,True,Alpine,0 days 00:25:16.909000,2025-07-25 14:41:00.777,1,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:29:29.193000,COL,43,0 days 00:02:28.697000,6.0,1.0,,0 days 00:29:25.284000,0 days 00:00:44.930000,0 days 00:01:00.813000,0 days 00:00:42.954000,0 days 00:27:45.426000,0 days 00:28:46.239000,0 days 00:29:29.193000,266.0,165.0,,182.0,False,MEDIUM,6.0,True,Alpine,0 days 00:27:00.496000,2025-07-25 14:42:44.364,12,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:17:46.310000,BEA,87,,1.0,1.0,0 days 00:15:35.132000,,,0 days 00:01:00.692000,0 days 00:00:34.773000,,0 days 00:17:11.633000,0 days 00:17:46.402000,277.0,145.0,231.0,262.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:15:35.132000,2025-07-25 14:31:19.000,1,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:19:29.253000,BEA,87,0 days 00:01:42.943000,2.0,1.0,,,0 days 00:00:30.043000,0 days 00:00:44.803000,0 days 00:00:28.097000,0 days 00:18:16.353000,0 days 00:19:01.156000,0 days 00:19:29.253000,344.0,213.0,226.0,317.0,False,MEDIUM,2.0,True,Haas F1 Team,0 days 00:17:46.310000,2025-07-25 14:33:30.178,1,,True,TRACK LIMITS AT TURN 4 LAP 3 ,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:21:52.823000,BEA,87,0 days 00:02:23.570000,3.0,1.0,,0 days 00:21:49.011000,0 days 00:00:42.341000,0 days 00:01:02.823000,0 days 00:00:38.406000,0 days 00:20:11.594000,0 days 00:21:14.417000,0 days 00:21:52.823000,282.0,159.0,,212.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:19:29.253000,2025-07-25 14:35:13.121,1,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:25:59.708000,BEA,87,,4.0,2.0,0 days 00:23:22.992000,,,0 days 00:00:56.977000,0 days 00:00:38.951000,,0 days 00:25:20.757000,0 days 00:25:59.947000,270.0,173.0,230.0,238.0,False,MEDIUM,4.0,False,Haas F1 Team,0 days 00:21:52.823000,2025-07-25 14:37:36.691,1,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:27:42.732000,BEA,87,0 days 00:01:43.024000,5.0,2.0,,,0 days 00:00:30.022000,0 days 00:00:44.705000,0 days 00:00:28.297000,0 days 00:26:29.730000,0 days 00:27:14.435000,0 days 00:27:42.732000,346.0,212.0,226.0,314.0,True,MEDIUM,5.0,False,Haas F1 Team,0 days 00:25:59.708000,2025-07-25 14:41:43.576,12,,False,,False,True,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
0 days 00:30:02.492000,BEA,87,0 days 00:02:19.760000,6.0,2.0,,0 days 00:29:58.586000,0 days 00:00:39.084000,0 days 00:01:01.701000,0 days 00:00:38.975000,0 days 00:28:21.816000,0 days 00:29:23.517000,0 days 00:30:02.492000,274.0,165.0,,249.0,False,MEDIUM,6.0,False,Haas F1 Team,0 days 00:27:42.732000,2025-07-25 14:43:26.600,21,,False,,False,False,Belgian Grand Prix,2025-07-27,13,2025,Sprint Shootout
